Unique_ID,Plot,Plot2,Major_taxa,Order,Species,Mass_g,Density_Nm2,Region,Trophic,Group,Genus,Reference,Notes
4320,4,6,Fish,Salmoniformes,Salmo trutta,19,0.193,Freshwater,,,Salmo,"Crisp 1974; Holcik 1972; Mann 1971; Horton 1961; in Damuth 1987 (Ref: 138, 302, 432, 746)",
4321,4,6,Fish,Salmoniformes,Salmo trutta,500,0.00338,Lake Ovre Heimdalsvatn,,,Salmo,Kloster 1978; Lien 1978; Lien 1981; Tangen and Brettum 1978; in Downing Plante 1993,
4322,4,6,Fish,Salmoniformes,Salmo trutta,820,0.001902439,Lake Loch Leven,,,Salmo,"LeCren 1976; Morgan 1972; J. E. Thorpe, pers. comm.; Thorpe 1974; in Downing Plante 1993",
4323,4,6,Fish,Salmoniformes,Salmo trutta,13.99106583,0.301430712,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4324,4,6,Fish,Salmoniformes,Salmo trutta,15.88225629,0.458724145,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4325,4,6,Fish,Salmoniformes,Salmo trutta,16.49680345,0.548496045,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4326,4,6,Fish,Salmoniformes,Salmo trutta,20.35369677,0.72003648,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4327,4,6,Fish,Salmoniformes,Salmo trutta,23.02319013,0.682177985,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4328,4,6,Fish,Salmoniformes,Salmo trutta,19.9376423,0.538476804,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4329,4,6,Fish,Salmoniformes,Salmo trutta,20.78847349,0.524159667,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4330,4,6,Fish,Salmoniformes,Salmo trutta,19.01637355,0.373252908,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4331,4,6,Fish,Salmoniformes,Salmo trutta,17.91419099,0.345994344,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4332,4,6,Fish,Salmoniformes,Salmo trutta,22.33021477,0.346546247,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4333,4,6,Fish,Salmoniformes,Salmo trutta,24.9009892,0.493198447,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4334,4,6,Fish,Salmoniformes,Salmo trutta,25.00953978,0.483368339,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4335,4,6,Fish,Salmoniformes,Salmo trutta,26.27301417,0.643410139,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4336,4,6,Fish,Salmoniformes,Salmo trutta,26.97440042,0.622144692,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4337,4,6,Fish,Salmoniformes,Salmo trutta,29.14710329,0.703382566,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4338,4,6,Fish,Salmoniformes,Salmo trutta,31.32935833,0.586758379,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4339,4,6,Fish,Salmoniformes,Salmo trutta,39.13702413,0.579860466,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4340,4,6,Fish,Salmoniformes,Salmo trutta,35.73784822,0.482866082,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4341,4,6,Fish,Salmoniformes,Salmo trutta,28.7421135,0.53550373,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4342,4,6,Fish,Salmoniformes,Salmo trutta,28.80132713,0.508662592,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4343,4,6,Fish,Salmoniformes,Salmo trutta,29.04948918,0.468270285,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4344,4,6,Fish,Salmoniformes,Salmo trutta,29.88360587,0.415914824,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4345,4,6,Fish,Salmoniformes,Salmo trutta,31.15749256,0.398570361,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4346,4,6,Fish,Salmoniformes,Salmo trutta,31.57094633,0.39324481,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4347,4,6,Fish,Salmoniformes,Salmo trutta,31.70717138,0.379422953,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4348,4,6,Fish,Salmoniformes,Salmo trutta,27.34969579,0.352591388,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4349,4,6,Fish,Salmoniformes,Salmo trutta,36.33544639,0.333896064,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4350,4,6,Fish,Salmoniformes,Salmo trutta,37.06530686,0.34066232,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4351,4,6,Fish,Salmoniformes,Salmo trutta,37.56690356,0.368372838,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4352,4,6,Fish,Salmoniformes,Salmo trutta,43.45004194,0.376541198,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4353,4,6,Fish,Salmoniformes,Salmo trutta,65.93590933,0.469246995,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4354,4,6,Fish,Salmoniformes,Salmo trutta,55.2041084,0.289032248,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4355,4,6,Fish,Salmoniformes,Salmo trutta,25.25590876,0.314671782,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4356,4,6,Fish,Salmoniformes,Salmo trutta,23.84652494,0.300290781,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4357,4,6,Fish,Salmoniformes,Salmo trutta,25.47190932,0.283279991,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4358,4,6,Fish,Salmoniformes,Salmo trutta,26.44363171,0.281355883,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4359,4,6,Fish,Salmoniformes,Salmo trutta,33.24668893,0.260589312,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4360,4,6,Fish,Salmoniformes,Salmo trutta,31.32230398,0.24868157,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4361,4,6,Fish,Salmoniformes,Salmo trutta,30.03426442,0.237836881,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4362,4,6,Fish,Salmoniformes,Salmo trutta,27.86608131,0.236827592,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4363,4,6,Fish,Salmoniformes,Salmo trutta,28.23568317,0.233141454,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4364,4,6,Fish,Salmoniformes,Salmo trutta,27.79859204,0.219005338,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4365,4,6,Fish,Salmoniformes,Salmo trutta,29.69729547,0.216529364,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4366,4,6,Fish,Salmoniformes,Salmo trutta,32.0116161,0.226380649,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4367,4,6,Fish,Salmoniformes,Salmo trutta,38.3470359,0.218311644,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4368,4,6,Fish,Salmoniformes,Salmo trutta,40.2471192,0.209671789,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4369,4,6,Fish,Salmoniformes,Salmo trutta,44.62222277,0.184119039,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4370,4,6,Fish,Salmoniformes,Salmo trutta,57.35189866,0.170518499,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4371,4,6,Fish,Salmoniformes,Salmo trutta,48.49290482,0.1518792,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4372,4,6,Fish,Salmoniformes,Salmo trutta,50.00674653,0.146202399,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4373,4,6,Fish,Salmoniformes,Salmo trutta,66.24833992,0.110715952,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4374,4,6,Fish,Salmoniformes,Salmo trutta,50.4334874,0.130737447,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4375,4,6,Fish,Salmoniformes,Salmo trutta,46.27003202,0.120658383,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4376,4,6,Fish,Salmoniformes,Salmo trutta,40.70104876,0.103218704,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4377,4,6,Fish,Salmoniformes,Salmo trutta,36.30175321,0.110415336,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4378,4,6,Fish,Salmoniformes,Salmo trutta,25.85463434,0.108565441,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4379,4,6,Fish,Salmoniformes,Salmo trutta,39.48765103,0.1267994,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4380,4,6,Fish,Salmoniformes,Salmo trutta,39.31626014,0.12937805,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4381,4,6,Fish,Salmoniformes,Salmo trutta,43.32461379,0.135558327,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4382,4,6,Fish,Salmoniformes,Salmo trutta,44.5000706,0.152257186,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4383,4,6,Fish,Salmoniformes,Salmo trutta,39.072545,0.148615053,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4384,4,6,Fish,Salmoniformes,Salmo trutta,36.01167317,0.14601548,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4385,4,6,Fish,Salmoniformes,Salmo trutta,36.97094061,0.13837722,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4386,4,6,Fish,Salmoniformes,Salmo trutta,27.52626585,0.152129872,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4387,4,6,Fish,Salmoniformes,Salmo trutta,34.17472275,0.175811711,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4388,4,6,Fish,Salmoniformes,Salmo trutta,31.30091261,0.195339468,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4389,4,6,Fish,Salmoniformes,Salmo trutta,23.76184726,0.18611411,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4390,4,6,Fish,Salmoniformes,Salmo trutta,21.66852253,0.208646258,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 4
4391,4,6,Fish,Salmoniformes,Salmo trutta,5.389327057,3.097765937,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4392,4,6,Fish,Salmoniformes,Salmo trutta,4.886960176,2.651730598,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4393,4,6,Fish,Salmoniformes,Salmo trutta,7.012428885,2.027240622,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4394,4,6,Fish,Salmoniformes,Salmo trutta,6.388461767,1.520887883,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4395,4,6,Fish,Salmoniformes,Salmo trutta,7.1277277,1.506625106,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4396,4,6,Fish,Salmoniformes,Salmo trutta,8.331860693,1.686980257,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4397,4,6,Fish,Salmoniformes,Salmo trutta,8.121048422,1.450897726,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4398,4,6,Fish,Salmoniformes,Salmo trutta,8.56808172,1.427169974,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4399,4,6,Fish,Salmoniformes,Salmo trutta,11.25290882,1.481985655,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4400,4,6,Fish,Salmoniformes,Salmo trutta,12.94115384,1.496015179,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4401,4,6,Fish,Salmoniformes,Salmo trutta,15.77525543,0.97442137,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4402,4,6,Fish,Salmoniformes,Salmo trutta,14.13909459,0.972128779,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4403,4,6,Fish,Salmoniformes,Salmo trutta,11.81714597,0.676361689,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4404,4,6,Fish,Salmoniformes,Salmo trutta,11.12258671,0.564165728,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4405,4,6,Fish,Salmoniformes,Salmo trutta,12.35198911,0.509820037,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4406,4,6,Fish,Salmoniformes,Salmo trutta,13.3080554,0.55755986,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4407,4,6,Fish,Salmoniformes,Salmo trutta,13.78135119,0.520743671,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4408,4,6,Fish,Salmoniformes,Salmo trutta,13.91037699,0.500302531,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4409,4,6,Fish,Salmoniformes,Salmo trutta,15.12738639,0.500302531,"River Morrumsan, Southern Sweden",,,Salmo,Bohlin etc 1994,Digitized from Fig. 6
4410,4,6,Fish,Salmoniformes,Salvelinus alpinus,570,0.018245614,Lake Char,Planktivore,,Salvelinus,Rigler 1972; 1975; 1978; in Downing Plante 1993,
4411,4,6,Fish,Salmoniformes,Salvelinus fontinalis,7.22,0.0136,Freshwater,Piscivore,,Salvelinus,"Chadwick 1976; Saunders 1970; in Damuth 1987 (Ref: 105, 585)",
4412,4,6,Fish,Salmoniformes,Salvelinus fontinalis,367,0.000299728,Lake Big Turkey,Piscivore,,Salvelinus,"J. R. M. Kelso, pers. comm.; Kelso 1985; Lam et al. 1986; in Downing Plante 1993",
4413,4,6,Fish,Salmoniformes,Salvelinus fontinalis,229,0.000131004,Lake Red Deer,Piscivore,,Salvelinus,Chadwick 1976; in Downing Plante 1993,
4414,4,6,Fish,Salmoniformes,Salvelinus fontinalis,320,0.00084375,Lake Big Indian,Piscivore,,Salvelinus,"D. R. Alexander, pers. comm.; Alexander and Merrill 1976; Alexander et al. 1986; in Downing Plante 1993",
4415,4,6,Fish,Salmoniformes,Salvelinus fontinalis,1600,0.00001875,Lake Bill,Piscivore,,Salvelinus,O'Connor and Power 1973; in Downing Plante 1993,
4416,4,6,Fish,Salmoniformes,Salvelinus fontinalis,913,0.000240964,Lake Little Turkey,Piscivore,,Salvelinus,"J. R. M. Kelso, pers. comm.; Kelso 1985; Lam et al. 1986; in Downing Plante 1993",
4417,4,6,Fish,Salmoniformes,Salvelinus fontinalis,309,0.001003236,Lake Matamek,Piscivore,,Salvelinus,"G. Power, pers. comm.; Saunders and Power 1970; in Downing Plante 1993",
4418,4,6,Fish,Salmoniformes,Salvelinus fontinalis,1641,0.000134065,Lake Wishart,Piscivore,,Salvelinus,"J. R. M. Kelso, pers. comm.; Kelso 1985; Lam et al. 1986; in Downing Plante 1993",
4419,4,6,Fish,Salmoniformes,Salvelinus malma,500,0.0074,Lake Dalnee,Piscivore,,Salvelinus,Krogius et al. 1972; in Downing Plante 1993,
4420,4,6,Fish,Scorpaeniformes,Cottus asper,110,0.061727273,Lake Washington,Piscivore,,Cottus,"W. T. Edmondson, pers. comm.; Edmondson and Lehman 1981; Eggers et al. 1978; Scheffer and Robinson 1939; in Downing Plante 1993",
4421,4,6,Fish,Scorpaeniformes,Cottus gobio,5,11.3,Freshwater,,,Cottus,"Crisp 1962; Mann 1971; in Damuth 1987 (Ref: 137, 432 )",
4422,4,6,Fish,Siluriformes,Clarias gariepinus,2700,0.001314815,Lake Kariba,,,Clarias,Balon 1972; Balon 1974; Coche 1974; in Downing Plante 1993,
4423,4,6,Fish,Siluriformes,Heterobranchus longifilis,4200,0.00012381,Lake Kariba,,,Heterobranchus,Balon 1972; Balon 1974; Coche 1974; in Downing Plante 1993,
4424,4,6,Fish,Siluriformes,Ictalurus natalis,151,0.00302,Freshwater,,,Ictalurus,Gerking 1962; in Damuth 1987 (Ref: 248),
4425,4,6,Fish,Siluriformes,Ictalurus nebulosus,300,0.00163,Freshwater,,,Ictalurus,Gerking 1962; in Damuth 1987 (Ref: 248),
4426,4,6,Fish,Siluriformes,Malapterurus electricus,2800,0.003557143,Lake Kariba,Piscivore,,Malapterurus,Balon 1972; Balon 1974; Coche 1974; in Downing Plante 1993,
4427,4,6,Fish,Siluriformes,Schilbe mystus,53,0.000566038,Lake Kariba,Piscivore,,Schilbe,Balon 1972; Balon 1974; Coche 1974; in Downing Plante 1993,
4428,4,6,Fish,Siluriformes,Synodontis nebulosus,35,0.003142857,Lake Kariba,Omnivore,,Synodontis,Balon 1972; Balon 1974; Coche 1974; in Downing Plante 1993,
4429,4,6,Fish,Siluriformes,Synodontis zambezensis,440,0.001795455,Lake Kariba,Omnivore,,Synodontis,Balon 1972; Balon 1974; Coche 1974; in Downing Plante 1993,
4430,4,6,Fish,Unknown,Unknown,10.07000539,0.3714,"River Wolborka, Poland",,,Unknown,Penczak et al. 1982; Mahon and Balon 1985; in Randall 1995,Fish mass is the mean for multiple species
4431,4,6,Fish,Unknown,Unknown,15.5,0.4,"River Appletreeworth, England",,,Unknown,LeCren 1969; in Randall 1995,Fish mass is the mean for multiple species
4432,4,6,Fish,Unknown,Unknown,7.993579454,0.623,"River Zalewka1, Poland",,,Unknown,Penczak 1981; Mahon and Balon 1985; in Randall 1995,Fish mass is the mean for multiple species
4433,4,6,Fish,Unknown,Unknown,5.922270204,0.6484,"River Zalewka3, Poland",,,Unknown,Penczak 1981; Mahon and Balon 1985; in Randall 1995,Fish mass is the mean for multiple species
4434,4,6,Fish,Unknown,Unknown,1.641087981,0.6581,"River Utrata5, Poland",,,Unknown,Penczak 1981; Mahon and Balon 1985; in Randall 1995,Fish mass is the mean for multiple species
4435,4,6,Fish,Unknown,Unknown,12.0819524,0.6638,"River Mesta, Bulgaria",,,Unknown,Penczak et al. 1985; in Randall 1995,Fish mass is the mean for multiple species
4436,4,6,Fish,Unknown,Unknown,18.42857143,0.7,"River Hall, England",,,Unknown,LeCren 1969; in Randall 1995,Fish mass is the mean for multiple species
4437,4,6,Fish,Unknown,Unknown,3.721505081,0.7282,"River Payau, Malaysia",,,Unknown,Watson and Balon 1984; in Randall 1995,Fish mass is the mean for multiple species
4438,4,6,Fish,Unknown,Unknown,2.602275478,0.8262,"River Bulu, Malaysia",,,Unknown,Watson and Balon 1984; in Randall 1995,Fish mass is the mean for multiple species
4439,4,6,Fish,Unknown,Unknown,5.666666667,0.9,"River Kingswell, England",,,Unknown,LeCren 1969; in Randall 1995,Fish mass is the mean for multiple species
4440,4,6,Fish,Unknown,Unknown,2.175911738,0.9789,"River Lawa2, Malaysia",,,Unknown,Watson and Balon 1984; in Randall 1995,Fish mass is the mean for multiple species
4441,4,6,Fish,Unknown,Unknown,3.380454825,1.1389,"River Kaha, Malaysia",,,Unknown,Watson and Balon 1984; in Randall 1995,Fish mass is the mean for multiple species
4442,4,6,Fish,Unknown,Unknown,2.706766917,1.33,"River Philip, Canada",,,Unknown,Randall et al. 1989; in Randall 1995,Fish mass is the mean for multiple species
4443,4,6,Fish,Unknown,Unknown,1.922349679,1.5866,"River Lawa1, Malaysia",,,Unknown,Watson and Balon 1984; in Randall 1995,Fish mass is the mean for multiple species
4444,4,6,Fish,Unknown,Unknown,13.98723157,1.723,"River Lubrzanka, Poland",,,Unknown,Mahon and Balon 1985; Watson and Balon 1984; in Randall 1995,Fish mass is the mean for multiple species
4445,4,6,Fish,Unknown,Unknown,4.419494769,1.9595,"River Utrata3, Poland",,,Unknown,Penczak 1981; Mahon and Balon 1985; in Randall 1995,Fish mass is the mean for multiple species
4446,4,6,Fish,Unknown,Unknown,2.118322221,2.3698,"River Bobrza, Poland",,,Unknown,Mahon and Balon 1985; Watson and Balon 1984; in Randall 1995,Fish mass is the mean for multiple species
4447,4,6,Fish,Unknown,Unknown,2.458333333,2.4,"River Black Brows, England",,,Unknown,LeCren 1969; in Randall 1995,Fish mass is the mean for multiple species
4448,4,6,Fish,Unknown,Unknown,0.627367906,2.4547,"River Speed, Canada",,,Unknown,Mahon et al. 1979; in Randall 1995,Fish mass is the mean for multiple species
4449,4,6,Fish,Unknown,Unknown,3,2.5,"River Docken's, England",,,Unknown,Mann 1971; in Randall 1995,Fish mass is the mean for multiple species
4450,4,6,Fish,Unknown,Unknown,9.304764759,3.337,"River Utrata1, Poland",,,Unknown,Penczak 1981; Mahon and Balon 1985; in Randall 1995,Fish mass is the mean for multiple species
4451,4,6,Fish,Unknown,Unknown,4.246252868,3.3559,"River Utrata2, Poland",,,Unknown,Penczak 1981; Mahon and Balon 1985; in Randall 1995,Fish mass is the mean for multiple species
4452,4,6,Fish,Unknown,Unknown,2.83333758,3.9247,"River Struga, Poland",,,Unknown,Mahon and Balon 1985; Watson and Balon 1984; in Randall 1995,Fish mass is the mean for multiple species
4453,4,6,Fish,Unknown,Unknown,5.134409785,4.5458,"River Jarama, Spain",,,Unknown,Lobon-Cervia and Penczak 1984; in Randall 1995,Fish mass is the mean for multiple species
4454,4,6,Fish,Unknown,Unknown,0.888068614,4.6055,"River Utrata6, Poland",,,Unknown,Penczak 1981; Mahon and Balon 1985; in Randall 1995,Fish mass is the mean for multiple species
4455,4,6,Fish,Unknown,Unknown,0.917391586,4.6327,"River Zalewka2, Poland",,,Unknown,Penczak 1981; Mahon and Balon 1985; in Randall 1995,Fish mass is the mean for multiple species
4456,4,6,Fish,Unknown,Unknown,6.142874266,5.0058,"River Warkocz, Poland",,,Unknown,Mahon and Balon 1985; Watson and Balon 1984; in Randall 1995,Fish mass is the mean for multiple species
4457,4,6,Fish,Unknown,Unknown,2.477791499,5.0206,"River Swan, Canada",,,Unknown,Mahon and Balon 1985; Watson and Balon 1984; in Randall 1995,Fish mass is the mean for multiple species
4458,4,6,Fish,Unknown,Unknown,1.317914354,5.3873,"River Kejin2, Malaysia",,,Unknown,Watson and Balon 1984; in Randall 1995,Fish mass is the mean for multiple species
